generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,tokens_cached,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,app_name,api_key_name,api_key_disabled
gen-1786874651-AYrA9kC2POATyNgrusTH,2026-08-16 10:04:11.419,0.000954,,,,0,327,25,21,0,google/gemini-3.1-pro-preview-20260219,Google,standard,false,true,,STOP,stop,1682,1635,,digitalminds_research,false
gen-1786874650-kg2XEjWi8IvdRQiaxkhg,2026-08-16 10:04:10.969,0.000117,,,,0,555,9,0,0,meta-llama/llama-4-maverick-17b-128e-instruct,DigitalOcean,standard,false,true,,stop,stop,803,478,,digitalminds_research,false
gen-1786874650-zX0j66QFEpOAKCPvmont,2026-08-16 10:04:10.749,0.003028,,,,0,443,517,505,0,anthropic/claude-4.5-haiku-20251001,Anthropic,standard,false,true,,end_turn,stop,4709,720,,digitalminds_research,false
gen-1786874650-OquysWUIjQXVrFO5Il3R,2026-08-16 10:04:10.143,0.000058,,,,0,505,9,0,0,meta-llama/llama-4-scout-17b-16e-instruct,Groq,standard,false,true,,stop,stop,500,485,,digitalminds_research,false
gen-1786874650-Bo6ZPaEqtFrmE8iNdVd7,2026-08-16 10:04:10.142,0.001292,,-0.000576,,0,889,15,10,384,x-ai/grok-4.6-20260810,xAI,standard,false,true,,completed,stop,1058,1039,,digitalminds_research,false
gen-1786874649-rgxf9RzQ9k2mX7QFzy9Z,2026-08-16 10:04:09.659,0.000101,,,,0,377,106,97,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,1704,1583,,digitalminds_research,false
gen-1786874649-9Ugn7P2UmSSKRhRI9Vr1,2026-08-16 10:04:09.417,0.000018,,,,0,267,7,0,0,deepseek/deepseek-v4-flash-20260731,Baidu,standard,false,true,,stop,stop,556,511,,digitalminds_research,false
gen-1786874648-c9ry8dJrRm5GQ49pqHIn,2026-08-16 10:04:08.584,0.002375,,,,0,370,1193,1185,0,google/gemini-3.7-flash-20260813,Google,standard,false,true,,STOP,stop,10417,10235,,digitalminds_research,false
gen-1786874648-tVOQFKlV6TjO6sWd1Dp8,2026-08-16 10:04:08.407,0.003956,,,,0,328,275,271,0,google/gemini-3.1-pro-preview-20260219,Google,standard,false,true,,STOP,stop,3871,3818,,digitalminds_research,false
gen-1786874647-asrUQMOoRFeol9ytjwPn,2026-08-16 10:04:07.960,0.000121,,,,0,595,4,0,0,meta-llama/llama-4-maverick-17b-128e-instruct,DigitalOcean,standard,false,true,,stop,stop,535,391,,digitalminds_research,false
gen-1786874647-KV5HHtdWNLORmrFBkgbI,2026-08-16 10:04:07.741,0.003586,,,,0,436,630,618,0,anthropic/claude-4.5-haiku-20251001,Anthropic,standard,false,true,,end_turn,stop,6476,501,,digitalminds_research,false
gen-1786874647-kq7MS9Ypec0y7FbgZNxx,2026-08-16 10:04:07.140,0.000616,,-0.000768,,0,614,26,18,512,x-ai/grok-4.6-20260810,xAI,standard,false,true,,completed,stop,1302,752,,digitalminds_research,false
gen-1786874647-8Sva5IcS6HCf0z4ALQ94,2026-08-16 10:04:07.140,0.000081,,,,0,717,9,0,0,meta-llama/llama-4-scout-17b-16e-instruct,Groq,standard,false,true,,stop,stop,121,106,,digitalminds_research,false
gen-1786874646-BtIyHQnkWnr8tzALWQRT,2026-08-16 10:04:06.339,0.000006,,-0.000028,,0,291,6,0,256,deepseek/deepseek-v4-flash-20260731,Baidu,standard,false,true,,stop,stop,987,948,,digitalminds_research,false
gen-1786874645-jsMeAZ5apjCoYpH8ZNHY,2026-08-16 10:04:05.572,0.0008,,,,0,364,354,346,0,google/gemini-3.7-flash-20260813,Google,standard,false,true,,STOP,stop,4659,4619,,digitalminds_research,false
gen-1786874645-crYEoqX5TYxCLkZB69fn,2026-08-16 10:04:05.426,0.00328,,,,0,374,211,203,0,google/gemini-3.1-pro-preview-20260219,Google,standard,false,true,,STOP,stop,2903,2857,,digitalminds_research,false
gen-1786874644-0Wvms0xxact40iOYFngB,2026-08-16 10:04:04.957,0.000149,,,,0,735,4,0,0,meta-llama/llama-4-maverick-17b-128e-instruct,DigitalOcean,standard,false,true,,stop,stop,762,671,,digitalminds_research,false
gen-1786874644-lPwRpzQMqrYCCHePR3oh,2026-08-16 10:04:04.739,0.002541,,,,0,421,424,410,0,anthropic/claude-4.5-haiku-20251001,Anthropic,standard,false,true,,end_turn,stop,4094,756,,digitalminds_research,false
gen-1786874644-rIzHkDdGt6H0lk4nR0Xi,2026-08-16 10:04:04.144,0.00053,,-0.00096,,0,709,12,8,640,x-ai/grok-4.6-20260810,xAI,standard,false,true,,completed,stop,1092,1082,,digitalminds_research,false
gen-1786874644-PMmdMdnmhGHOe4pvGH5o,2026-08-16 10:04:04.144,0.000059,,,,0,514,9,0,0,meta-llama/llama-4-scout-17b-16e-instruct,Groq,standard,false,true,,stop,stop,159,145,,digitalminds_research,false
gen-1786874643-49VOyyXFRA9JtylQXEek,2026-08-16 10:04:03.346,0.000006,,-0.000028,,0,301,6,0,256,deepseek/deepseek-v4-flash-20260731,Baidu,standard,false,true,,stop,stop,1178,1178,,digitalminds_research,false
gen-1786874643-lQswe6Dnvu5iR4zeRWNU,2026-08-16 10:04:03.007,0.00017,,,,0,355,225,216,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,2868,2762,,digitalminds_research,false
gen-1786874642-aXLyjSYNGVNyYVErPZ6d,2026-08-16 10:04:02.569,0.000513,,,,0,374,199,191,0,google/gemini-3.7-flash-20260813,Google,standard,false,true,,STOP,stop,3007,2922,,digitalminds_research,false
gen-1786874642-WyNgulUaWMMnZkDemWGm,2026-08-16 10:04:02.402,0.003806,,,,0,361,257,253,0,google/gemini-3.1-pro-preview-20260219,Google,standard,false,true,,STOP,stop,4509,4509,,digitalminds_research,false
gen-1786874641-s7pTVvDp8oKeShlbnSQR,2026-08-16 10:04:01.952,0.000152,,,,0,749,4,0,0,meta-llama/llama-4-maverick-17b-128e-instruct,DigitalOcean,standard,false,true,,stop,stop,790,643,,digitalminds_research,false
gen-1786874641-CDmKUQHvhdydMlQ7ZKdx,2026-08-16 10:04:01.735,0.002359,,,,0,404,391,377,0,anthropic/claude-4.5-haiku-20251001,Anthropic,standard,false,true,,end_turn,stop,3175,513,,digitalminds_research,false
gen-1786874641-JnIaP5zTghpx70QsBt6U,2026-08-16 10:04:01.137,0.000696,,-0.00096,,0,783,15,11,640,x-ai/grok-4.6-20260810,xAI,standard,false,true,,completed,stop,937,729,,digitalminds_research,false
gen-1786874641-9sJaHs3t5vQ0lEPwq7NS,2026-08-16 10:04:01.136,0.000089,,,,0,786,8,0,0,meta-llama/llama-4-scout-17b-16e-instruct,Groq,standard,false,true,,stop,stop,89,77,,digitalminds_research,false
gen-1786874640-5skCSJlqgtCFhuxBIDkO,2026-08-16 10:04:00.336,0.000017,,,,0,267,6,0,0,deepseek/deepseek-v4-flash-20260731,Baidu,standard,false,true,,stop,stop,584,584,,digitalminds_research,false
gen-1786874639-1x4tHl6WpjaxB778gis9,2026-08-16 10:03:59.622,0.000151,,,,0,364,8,0,0,google/gemini-3.7-flash-20260813,Google,standard,false,true,,STOP,stop,2094,2051,,digitalminds_research,false
gen-1786874639-XBRozY0yTJixC1jOzQOM,2026-08-16 10:03:59.400,0.002682,,,,0,357,164,160,0,google/gemini-3.1-pro-preview-20260219,Google,standard,false,true,,STOP,stop,2890,2840,,digitalminds_research,false
gen-1786874638-J8tmrEvPkVqAttOC7mm8,2026-08-16 10:03:58.952,0.000176,,,,0,871,4,0,0,meta-llama/llama-4-maverick-17b-128e-instruct,DigitalOcean,standard,false,true,,stop,stop,932,813,,digitalminds_research,false
gen-1786874638-kO2IgjEIcxpysmoLWLkW,2026-08-16 10:03:58.735,0.002871,,,,0,406,493,480,0,anthropic/claude-4.5-haiku-20251001,Anthropic,standard,false,true,,end_turn,stop,4899,545,,digitalminds_research,false
gen-1786874638-oPRNtUgBUWj4IEDLkCZj,2026-08-16 10:03:58.152,0.000604,,-0.00096,,0,746,12,8,640,x-ai/grok-4.6-20260810,xAI,standard,false,true,,completed,stop,1000,695,,digitalminds_research,false
gen-1786874638-rwyIxa5IfNaPM10aOJap,2026-08-16 10:03:58.133,0.000056,,,,0,500,4,0,0,meta-llama/llama-4-scout-17b-16e-instruct,Groq,standard,false,true,,stop,stop,92,87,,digitalminds_research,false
gen-1786874637-mVGqTULagcOoGJZQg15t,2026-08-16 10:03:57.334,0.000103,,-0.000028,,0,1806,6,0,256,deepseek/deepseek-v4-flash-20260731,Baidu,standard,false,true,,stop,stop,623,584,,digitalminds_research,false
gen-1786874636-28lzI3Zz6jo5LZnb3ZIJ,2026-08-16 10:03:56.572,0.00103,,,,0,374,475,467,0,google/gemini-3.7-flash-20260813,Google,standard,false,true,,STOP,stop,5039,5012,,digitalminds_research,false
gen-1786874636-69lmMiLpztGQBwteSjt2,2026-08-16 10:03:56.399,0.002424,,,,0,330,147,142,0,google/gemini-3.1-pro-preview-20260219,Google,standard,false,true,,STOP,stop,2539,2497,,digitalminds_research,false
gen-1786874636-zBp1lVI19lVtRt93m8ib,2026-08-16 10:03:56.327,0.000079,,,,0,355,74,63,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,1429,1332,,digitalminds_research,false
gen-1786874635-jsfIfgyIJqAXypF3TcDm,2026-08-16 10:03:55.958,0.000111,,,,0,524,9,0,0,meta-llama/llama-4-maverick-17b-128e-instruct,DigitalOcean,standard,false,true,,stop,stop,696,466,,digitalminds_research,false
gen-1786874635-AP39WZANnzfxS4wVjx2a,2026-08-16 10:03:55.731,0.002582,,,,0,407,435,422,0,anthropic/claude-4.5-haiku-20251001,Anthropic,standard,false,true,,end_turn,stop,3880,533,,digitalminds_research,false
gen-1786874635-rQvcl3drEbf0kem26nIX,2026-08-16 10:03:55.130,0.000056,,,,0,484,9,0,0,meta-llama/llama-4-scout-17b-16e-instruct,Groq,standard,false,true,,stop,stop,88,73,,digitalminds_research,false
gen-1786874635-XhiDrXWoasvttYvfGkXY,2026-08-16 10:03:55.130,0.001984,,-0.000192,,0,698,130,126,128,x-ai/grok-4.6-20260810,xAI,standard,false,true,,completed,stop,3614,1126,,digitalminds_research,false
gen-1786874634-369LGTsJBlHVBNVkiJDj,2026-08-16 10:03:54.330,0.000006,,-0.000028,,0,301,6,0,256,deepseek/deepseek-v4-flash-20260731,Baidu,standard,false,true,,stop,stop,704,685,,digitalminds_research,false
gen-1786874633-xn9Xmf2VzrCesnE4jGGr,2026-08-16 10:03:53.563,0.001375,,,,0,374,659,651,0,google/gemini-3.7-flash-20260813,Google,standard,false,true,,STOP,stop,6230,6057,,digitalminds_research,false
gen-1786874633-WQXBh1Gx8A5Y0Oea5MXD,2026-08-16 10:03:53.396,0.001254,,,,0,327,50,46,0,google/gemini-3.1-pro-preview-20260219,Google,standard,false,true,,STOP,stop,1790,1745,,digitalminds_research,false
gen-1786874632-KCVyAWHpn5fSzgcpbpsV,2026-08-16 10:03:52.944,0.000146,,,,0,678,15,0,0,meta-llama/llama-4-maverick-17b-128e-instruct,DigitalOcean,standard,false,true,,stop,stop,946,449,,digitalminds_research,false
gen-1786874632-IuSXgCpEthGXJebhLgza,2026-08-16 10:03:52.747,0.002216,,,,0,406,362,349,0,anthropic/claude-4.5-haiku-20251001,Anthropic,standard,false,true,,end_turn,stop,4395,1338,,digitalminds_research,false
gen-1786874632-n9jStihegBuGoIxbDnUZ,2026-08-16 10:03:52.128,0.001904,,-0.000192,,0,904,48,44,128,x-ai/grok-4.6-20260810,xAI,standard,false,true,,completed,stop,1608,692,,digitalminds_research,false
gen-1786874631-n5R3f0gWQppm0hUqTUwj,2026-08-16 10:03:51.327,0.000006,,-0.000028,,0,296,6,0,256,deepseek/deepseek-v4-flash-20260731,Baidu,standard,false,true,,stop,stop,495,467,,digitalminds_research,false
gen-1786874630-QPv9ldFC6pqFQykxkZYk,2026-08-16 10:03:50.560,0.000444,,,,0,340,169,161,0,google/gemini-3.7-flash-20260813,Google,standard,false,true,,STOP,stop,3841,3797,,digitalminds_research,false
gen-1786874630-s7IEWvKSLImRlvK4KF8C,2026-08-16 10:03:50.395,0.009736,,,,0,356,752,747,0,google/gemini-3.1-pro-preview-20260219,Google,standard,false,true,,STOP,stop,7121,7097,,digitalminds_research,false
gen-1786874629-Q3fAyr9tiGCW01t4Okyo,2026-08-16 10:03:49.942,0.00011,,,,0,539,4,0,0,meta-llama/llama-4-maverick-17b-128e-instruct,DigitalOcean,standard,false,true,,stop,stop,921,829,,digitalminds_research,false
gen-1786874629-seXqt85yBrHIByyUz9WH,2026-08-16 10:03:49.726,0.002873,,,,0,403,494,482,0,anthropic/claude-4.5-haiku-20251001,Anthropic,standard,false,true,,end_turn,stop,5784,930,,digitalminds_research,false
gen-1786874629-gjSpduhrO9DDexhxRV8m,2026-08-16 10:03:49.663,0.000103,,,,0,355,114,102,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,1750,1632,,digitalminds_research,false
gen-1786874629-F2xAMrYO7yH1bZojqhzi,2026-08-16 10:03:49.125,0.000057,,,,0,496,9,0,0,meta-llama/llama-4-scout-17b-16e-instruct,Groq,standard,false,true,,stop,stop,141,126,,digitalminds_research,false
gen-1786874629-JTK0InCxEOebZmfeN34D,2026-08-16 10:03:49.124,0.000886,,-0.000768,,0,785,14,10,512,x-ai/grok-4.6-20260810,xAI,standard,false,true,,completed,stop,1037,777,,digitalminds_research,false
gen-1786874628-OxQ8MnaDKc7cjFHLkDOE,2026-08-16 10:03:48.326,0.000006,,-0.000028,,0,291,6,0,256,deepseek/deepseek-v4-flash-20260731,Baidu,standard,false,true,,stop,stop,723,723,,digitalminds_research,false
gen-1786874627-jp1VmFgOzjh7gG5LMy5E,2026-08-16 10:03:47.558,0.000434,,,,0,374,157,149,0,google/gemini-3.7-flash-20260813,Google,standard,false,true,,STOP,stop,2785,2735,,digitalminds_research,false
gen-1786874627-u6UNAQdq4H60VRPgUT5h,2026-08-16 10:03:47.412,0.006436,,,,0,362,476,472,0,google/gemini-3.1-pro-preview-20260219,Google,standard,false,true,,STOP,stop,5258,5209,,digitalminds_research,false
gen-1786874626-PexL5QrPJ4IluzQEeXgq,2026-08-16 10:03:46.942,0.000116,,,,0,549,9,0,0,meta-llama/llama-4-maverick-17b-128e-instruct,DigitalOcean,standard,false,true,,stop,stop,985,730,,digitalminds_research,false
gen-1786874626-sRff5DXLpf2vv59tTi8O,2026-08-16 10:03:46.727,0.001326,,,,0,406,184,171,0,anthropic/claude-4.5-haiku-20251001,Anthropic,standard,false,true,,end_turn,stop,2150,519,,digitalminds_research,false
gen-1786874626-RaU9SXcADJT3MTFHolRm,2026-08-16 10:03:46.126,0.00091,,-0.000768,,0,803,12,8,512,x-ai/grok-4.6-20260810,xAI,standard,false,true,,completed,stop,873,682,,digitalminds_research,false
gen-1786874626-o7tgF8xyBBXBY97QqO0t,2026-08-16 10:03:46.123,0.000087,,,,0,783,4,0,0,meta-llama/llama-4-scout-17b-16e-instruct,Groq,standard,false,true,,stop,stop,412,406,,digitalminds_research,false
gen-1786874625-aIqhd3FotE0BvKYwFezd,2026-08-16 10:03:45.322,0.000013,,-0.000028,,0,301,56,0,256,deepseek/deepseek-v4-flash-20260731,Baidu,standard,false,true,,stop,stop,1013,660,,digitalminds_research,false
gen-1786874624-yty6eQO1pIy34Gda7buw,2026-08-16 10:03:44.555,0.000928,,,,0,370,421,413,0,google/gemini-3.7-flash-20260813,Google,standard,false,true,,STOP,stop,4496,4441,,digitalminds_research,false
gen-1786874624-UzOZz7SVtdtocFQp8Do4,2026-08-16 10:03:44.389,0.00638,,,,0,340,475,467,0,google/gemini-3.1-pro-preview-20260219,Google,standard,false,true,,STOP,stop,5046,4973,,digitalminds_research,false
gen-1786874623-0eP0Pu9af2uDJ2R29ePv,2026-08-16 10:03:43.938,0.000074,,,,0,357,4,0,0,meta-llama/llama-4-maverick-17b-128e-instruct,DigitalOcean,standard,false,true,,stop,stop,567,501,,digitalminds_research,false
gen-1786874623-JNqMNw24fd2E5d4ttaPm,2026-08-16 10:03:43.721,0.00135,,,,0,415,187,175,0,anthropic/claude-4.5-haiku-20251001,Anthropic,standard,false,true,,end_turn,stop,2064,518,,digitalminds_research,false
gen-1786874623-tIzVYeX0vECZ49r656LH,2026-08-16 10:03:43.121,0.000075,,,,0,676,4,0,0,meta-llama/llama-4-scout-17b-16e-instruct,Groq,standard,false,true,,stop,stop,98,92,,digitalminds_research,false
gen-1786874623-I5IqsfdlYcmPlKcaX3d2,2026-08-16 10:03:43.120,0.000822,,-0.000768,,0,675,40,36,512,x-ai/grok-4.6-20260810,xAI,standard,false,true,,completed,stop,1468,719,,digitalminds_research,false
gen-1786874622-zyRTcuC7FgA596Zg2gVa,2026-08-16 10:03:42.971,0.000074,,,,0,326,70,61,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,1303,1204,,digitalminds_research,false
gen-1786874622-72UaNKylfiIaCMBLxRst,2026-08-16 10:03:42.382,0.000006,,-0.000028,,0,291,6,0,256,deepseek/deepseek-v4-flash-20260731,Baidu,standard,false,true,,stop,stop,875,875,,digitalminds_research,false
gen-1786874621-Qf9JEe7vDH3aWBI6d9Lp,2026-08-16 10:03:41.598,0.001295,,,,0,340,623,615,0,google/gemini-3.7-flash-20260813,Google,standard,false,true,,STOP,stop,5565,5520,,digitalminds_research,false
gen-1786874621-CkwlHxZKLaGhSzXUqMZv,2026-08-16 10:03:41.386,0.002768,,,,0,328,176,172,0,google/gemini-3.1-pro-preview-20260219,Google,standard,false,true,,STOP,stop,2716,2691,,digitalminds_research,false
gen-1786874620-uz8RDfyS22TA4Jg5Iu5v,2026-08-16 10:03:40.990,0.000113,,,,0,553,4,0,0,meta-llama/llama-4-maverick-17b-128e-instruct,DigitalOcean,standard,false,true,,stop,stop,697,519,,digitalminds_research,false
gen-1786874620-wQC3UTry8nAu74QTiJcY,2026-08-16 10:03:40.719,0.002528,,,,0,398,426,414,0,anthropic/claude-4.5-haiku-20251001,Anthropic,standard,false,true,,end_turn,stop,4202,584,,digitalminds_research,false
gen-1786874620-STFWHHOlppmDgJKKbknf,2026-08-16 10:03:40.149,0.000078,,,,0,698,6,0,0,meta-llama/llama-4-scout-17b-16e-instruct,Groq,standard,false,true,,stop,stop,207,198,,digitalminds_research,false
gen-1786874620-SMNBygeccUb5UeothDaj,2026-08-16 10:03:40.149,0.000894,,-0.000576,,0,684,17,13,384,x-ai/grok-4.6-20260810,xAI,standard,false,true,,completed,stop,1250,1081,,digitalminds_research,false
gen-1786874619-EsMZoT9zVwtKu9JEaed3,2026-08-16 10:03:39.375,0.000097,,-0.000028,,0,1714,6,0,256,deepseek/deepseek-v4-flash-20260731,Baidu,standard,false,true,,stop,stop,884,772,,digitalminds_research,false
gen-1786874618-md7Rzw9viZlDvk5s4tgG,2026-08-16 10:03:38.553,0.000391,,,,0,340,141,133,0,google/gemini-3.7-flash-20260813,Google,standard,false,true,,STOP,stop,2642,2600,,digitalminds_research,false
gen-1786874618-jt2Z9cGvquUhK81rPrBz,2026-08-16 10:03:38.440,0.00267,,,,0,351,164,159,0,google/gemini-3.1-pro-preview-20260219,Google,standard,false,true,,STOP,stop,3039,2994,,digitalminds_research,false
gen-1786874617-QGxHPN0Y8TTiMrCNHpBs,2026-08-16 10:03:37.958,0.000181,,,,0,868,11,0,0,meta-llama/llama-4-maverick-17b-128e-instruct,DigitalOcean,standard,false,true,,stop,stop,636,362,,digitalminds_research,false
gen-1786874617-gM2EnEiEH4g96uMkmZrb,2026-08-16 10:03:37.715,0.001949,,,,0,384,313,298,0,anthropic/claude-4.5-haiku-20251001,Anthropic,standard,false,true,,end_turn,stop,3386,602,,digitalminds_research,false
gen-1786874617-LOOuIvhMoKabbnKsTEXD,2026-08-16 10:03:37.131,0.001678,,-0.000192,,0,857,26,22,128,x-ai/grok-4.6-20260810,xAI,standard,false,true,,completed,stop,11368,10957,,digitalminds_research,false
gen-1786874617-jVzKmNQaTiOeE6BUdwfC,2026-08-16 10:03:37.115,0.000083,,,,0,462,97,0,0,meta-llama/llama-4-scout-17b-16e-instruct,Groq,standard,false,true,,stop,stop,485,296,,digitalminds_research,false
gen-1786874616-5fE5ep6lNDxsuLnZPMqe,2026-08-16 10:03:36.315,0.000006,,-0.000028,,0,291,7,0,256,deepseek/deepseek-v4-flash-20260731,Baidu,standard,false,true,,stop,stop,730,610,,digitalminds_research,false
gen-1786874616-b0gnhWUDmmoDTdBH6qtA,2026-08-16 10:03:36.297,0.000123,,,,0,369,145,136,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,2039,1917,,digitalminds_research,false
gen-1786874615-AcbPgGlLCNhpe0mvre1G,2026-08-16 10:03:35.547,0.000155,,,,0,374,8,0,0,google/gemini-3.7-flash-20260813,Google,standard,false,true,,STOP,stop,1644,1600,,digitalminds_research,false
gen-1786874615-doq2T5Hck6XrxepcUbKC,2026-08-16 10:03:35.381,0.008048,,,,0,352,612,607,0,google/gemini-3.1-pro-preview-20260219,Google,standard,false,true,,STOP,stop,5572,5529,,digitalminds_research,false
gen-1786874614-oEfiVJ6GRVYmSNBhaWRw,2026-08-16 10:03:34.930,0.000113,,,,0,553,4,0,0,meta-llama/llama-4-maverick-17b-128e-instruct,DigitalOcean,standard,false,true,,stop,stop,625,520,,digitalminds_research,false
gen-1786874614-vs7oDNOGxwkPijGcHiY3,2026-08-16 10:03:34.732,0.00199,,,,0,415,315,304,0,anthropic/claude-4.5-haiku-20251001,Anthropic,standard,false,true,,end_turn,stop,3291,538,,digitalminds_research,false
gen-1786874614-ctPn5sIDcWIgNsJD4OWz,2026-08-16 10:03:34.129,0.001422,,-0.000192,,0,762,15,11,128,x-ai/grok-4.6-20260810,xAI,standard,false,true,,completed,stop,17207,17000,,digitalminds_research,false
gen-1786874613-OfeHbDt7965j14etjuJg,2026-08-16 10:03:33.313,0.000075,,-0.000028,,0,1369,6,0,256,deepseek/deepseek-v4-flash-20260731,Baidu,standard,false,true,,stop,stop,798,767,,digitalminds_research,false
gen-1786874612-Oazv2oYro5619lQkasFQ,2026-08-16 10:03:32.545,0.000508,,,,0,370,197,189,0,google/gemini-3.7-flash-20260813,Google,standard,false,true,,STOP,stop,2947,2904,,digitalminds_research,false
gen-1786874612-9ifek5YvNgWM89rjvfxk,2026-08-16 10:03:32.378,0.00233,,,,0,361,134,130,0,google/gemini-3.1-pro-preview-20260219,Google,standard,false,true,,STOP,stop,2524,2479,,digitalminds_research,false
gen-1786874611-ykfxpNrnz6Lp9fqSOehR,2026-08-16 10:03:31.927,0.00012,,,,0,504,29,0,0,meta-llama/llama-4-maverick-17b-128e-instruct,DigitalOcean,standard,false,true,,stop,stop,1011,395,,digitalminds_research,false
gen-1786874611-ukYjFGwkgUYcixfb8nwL,2026-08-16 10:03:31.710,0.002002,,,,0,382,324,310,0,anthropic/claude-4.5-haiku-20251001,Anthropic,standard,false,true,,end_turn,stop,3829,1096,,digitalminds_research,false
gen-1786874611-rznsaXM68QuHfryiaOoP,2026-08-16 10:03:31.110,0.000087,,,,0,769,9,0,0,meta-llama/llama-4-scout-17b-16e-instruct,Groq,standard,false,true,,stop,stop,737,722,,digitalminds_research,false
gen-1786874611-ww48382tXk5GfZKkRyaA,2026-08-16 10:03:31.109,0.003982,,-0.000576,,0,923,452,448,384,x-ai/grok-4.6-20260810,xAI,standard,false,true,,completed,stop,8777,683,,digitalminds_research,false
gen-1786874610-nJqr3CRUaaIsxohjVcZM,2026-08-16 10:03:30.315,0.000017,,,,0,267,6,0,0,deepseek/deepseek-v4-flash-20260731,Baidu,standard,false,true,,stop,stop,1094,1035,,digitalminds_research,false
gen-1786874609-aK31SjJ49nQdXBC4Fz1U,2026-08-16 10:03:29.627,0.000096,,,,0,365,100,90,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,1949,1666,,digitalminds_research,false
gen-1786874609-6wp8srvVX2yQLpahhoHT,2026-08-16 10:03:29.549,0.001115,,,,0,364,522,514,0,google/gemini-3.7-flash-20260813,Google,standard,false,true,,STOP,stop,5127,5075,,digitalminds_research,false
gen-1786874609-c2mHWP6VcZSj1uBG5btM,2026-08-16 10:03:29.396,0.001538,,,,0,361,68,64,0,google/gemini-3.1-pro-preview-20260219,Google,standard,false,true,,STOP,stop,2125,2079,,digitalminds_research,false
gen-1786874608-Lo5HBFnZJGJnP976KzlU,2026-08-16 10:03:28.927,0.000116,,,,0,549,9,0,0,meta-llama/llama-4-maverick-17b-128e-instruct,DigitalOcean,standard,false,true,,stop,stop,918,578,,digitalminds_research,false
gen-1786874608-nQOyuSVLekBT8Xmio9hy,2026-08-16 10:03:28.708,0.003109,,,,0,374,547,534,0,anthropic/claude-4.5-haiku-20251001,Anthropic,standard,false,true,,end_turn,stop,6114,690,,digitalminds_research,false
gen-1786874608-IcHE1HRbaqzl8qfJnguw,2026-08-16 10:03:28.107,0.001166,,-0.000576,,0,766,35,31,384,x-ai/grok-4.6-20260810,xAI,standard,false,true,,completed,stop,1296,720,,digitalminds_research,false
gen-1786874607-R7fF7kgHwypzEBV66ktz,2026-08-16 10:03:27.314,0.000006,,-0.000028,,0,296,6,0,256,deepseek/deepseek-v4-flash-20260731,Baidu,standard,false,true,,stop,stop,775,773,,digitalminds_research,false
gen-1786874606-rKGN9sQN3PQblb0JSJAf,2026-08-16 10:03:26.541,0.000142,,,,0,340,8,0,0,google/gemini-3.7-flash-20260813,Google,standard,false,true,,STOP,stop,1705,1661,,digitalminds_research,false
gen-1786874606-8ACqLmIxoQIaSyuFblkX,2026-08-16 10:03:26.390,0.001158,,,,0,327,42,38,0,google/gemini-3.1-pro-preview-20260219,Google,standard,false,true,,STOP,stop,2181,2124,,digitalminds_research,false
gen-1786874605-ZbckpoYE2nmkYwvD1huF,2026-08-16 10:03:25.923,0.000082,,,,0,398,4,0,0,meta-llama/llama-4-maverick-17b-128e-instruct,DigitalOcean,standard,false,true,,stop,stop,517,437,,digitalminds_research,false
gen-1786874605-49YCihbVM0FwG9OxeXHj,2026-08-16 10:03:25.706,0.002802,,,,0,372,486,473,0,anthropic/claude-4.5-haiku-20251001,Anthropic,standard,false,true,,end_turn,stop,4639,702,,digitalminds_research,false
gen-1786874605-n9rXeGF9aa6bJuieCqw7,2026-08-16 10:03:25.105,0.000088,,,,0,777,9,0,0,meta-llama/llama-4-scout-17b-16e-instruct,Groq,standard,false,true,,stop,stop,667,652,,digitalminds_research,false
gen-1786874605-SdrfaJQ7AeOWE08jsHHn,2026-08-16 10:03:25.104,0.000726,,-0.000768,,0,708,13,9,512,x-ai/grok-4.6-20260810,xAI,standard,false,true,,completed,stop,946,725,,digitalminds_research,false
gen-1786874604-aWYx7n5mCNkHBrjljZu7,2026-08-16 10:03:24.315,0.000006,,-0.000028,,0,291,6,0,256,deepseek/deepseek-v4-flash-20260731,Baidu,standard,false,true,,stop,stop,637,637,,digitalminds_research,false
gen-1786874603-zfBdLjkaDeXvbrikBdz3,2026-08-16 10:03:23.539,0.000153,,,,0,364,9,0,0,google/gemini-3.7-flash-20260813,Google,standard,false,true,,STOP,stop,1903,1868,,digitalminds_research,false
gen-1786874603-e6GympSf9lUeMuL6fGEZ,2026-08-16 10:03:23.381,0.007724,,,,0,352,585,580,0,google/gemini-3.1-pro-preview-20260219,Google,standard,false,true,,STOP,stop,5667,5624,,digitalminds_research,false
